JD,Magnitude,Uncertainty,HQuncertainty,Band
2458936.33333,1.0,,,Vis.
2458936.34375,0.9,,,Vis.
2458936.34444,1.2,,,Vis.
2458936.347,0.7,,,Vis.
2458936.351,1.1,,,Vis.
2458936.354,0.9,,,Vis.
2458936.3542,1.0,,,Vis.
2458936.361,1.6,,,Vis.
2458936.38,1.4,,,Vis.
2458936.380,0.7,,,Vis.
2458936.385,0.8,,,Vis.
2458936.4,1.3,,,Vis.
2458936.4451,0.8,,,Vis.
2458936.51319,1.05,,,Vis.
2458936.52083,0.8,,,Vis.
2458936.55347,1.3,,,Vis.
2458936.59167,0.9,,,Vis.
2458936.6,1.1,,,Vis.
2458936.88,0.7,,,Vis.
2458937.2,0.96,,,Vis.
2458937.280,1.1,,,Vis.
2458937.281,0.8,,,Vis.
2458937.28611,1.0,,,Vis.
2458937.29167,0.9,,,Vis.
2458937.2917,1.2,,,Vis.
2458937.29861,0.8,,,Vis.
2458937.3,0.7,,,Vis.
2458937.31250,0.92,,,Vis.
2458937.3174,0.9,,,Vis.
2458937.32162,0.91,,,Vis.
2458937.3271,1.0,,,Vis.
2458937.330,1.08,,,Vis.
2458937.33333,0.85,,,Vis.
2458937.33333,0.67,,,Vis.
2458937.33819,0.9,,,Vis.
2458937.34,0.9,,,Vis.
2458937.354,0.9,,,Vis.
2458937.385,0.8,,,Vis.
2458937.4,1.3,,,Vis.
2458937.4792,0.8,,,Vis.
2458937.505,0.8,,,Vis.
2458937.57639,0.8,,,Vis.
2458937.58333,0.9,,,Vis.
2458937.61042,1.1,,,Vis.
2458937.87,0.6,,,Vis.
2458938.25347,0.7,,,Vis.
2458938.2583,0.7,,,Vis.
2458938.270,1.1,,,Vis.
2458938.2917,1.03,,,Vis.
2458938.30,1.3,,,Vis.
2458938.302,0.8,,,Vis.
2458938.31458,0.9,,,Vis.
2458938.3222,0.9,,,Vis.
2458938.33333,0.8,,,Vis.
2458938.36458,1.22,,,Vis.
2458938.3750,0.8,,,Vis.
2458938.4,0.8,,,Vis.
2458938.4576,0.8,,,Vis.
2458938.64028,0.7,,,Vis.
2458939.25000,0.8,,,Vis.
2458939.25486,0.8,,,Vis.
2458939.2625,0.7,,,Vis.
2458939.276,0.8,,,Vis.
2458939.28472,0.80,,,Vis.
2458939.30208,0.6,,,Vis.
2458939.30417,1.08,,,Vis.
2458939.31250,0.80,,,Vis.
2458939.333,0.7,,,Vis.
2458939.33333,0.9,,,Vis.
2458939.3403,0.8,,,Vis.
2458939.34097,0.98,,,Vis.
2458939.4048,1.3,,,Vis.
2458939.4632,0.8,,,Vis.
2458939.56,0.8,,,Vis.
2458939.60417,1.1,,,Vis.
2458939.68750,0.8,,,Vis.
2458939.9146,0.8,,,Vis.
2458940.2,0.88,,,Vis.
2458940.25000,0.8,,,Vis.
2458940.2625,1.0,,,Vis.
2458940.27431,1.04,,,Vis.
2458940.280,1.0,,,Vis.
2458940.29605,-0.4,,,Vis.
2458940.299,0.8,,,Vis.
2458940.3,0.7,,,Vis.
2458940.3056,0.8,,,Vis.
2458940.3056,0.9,,,Vis.
2458940.3125,0.8,,,Vis.
2458940.31250,0.75,,,Vis.
2458940.31329,0.82,,,Vis.
2458940.3160,0.9,,,Vis.
2458940.33333,0.87,,,Vis.
2458940.3410,1.0,,,Vis.
2458940.344,0.9,,,Vis.
2458940.34583,0.93,,,Vis.
2458940.347,0.6,,,Vis.
2458940.365,1.14,,,Vis.
2458940.3771,0.92,,,Vis.
2458940.38542,0.9,,,Vis.
2458940.4,0.8,,,Vis.
2458940.41667,1.0,,,Vis.
2458940.42569,0.95,,,Vis.
2458940.47222,0.8,,,Vis.
2458940.5,1.1,,,Vis.
2458940.57569,1.0,,,Vis.
2458941.2,0.88,,,Vis.
2458941.250,0.9,,,Vis.
2458941.281,0.7,,,Vis.
2458941.2896,1.0,,,Vis.
2458941.3,0.7,,,Vis.
2458941.3,0.9,,,Vis.
2458941.30278,0.9,,,Vis.
2458941.312,0.7,,,Vis.
2458941.31250,0.87,,,Vis.
2458941.32639,0.75,,,Vis.
2458941.32639,1.24,,,Vis.
2458941.33681,0.9,,,Vis.
2458941.33750,1.27,,,Vis.
2458941.382,0.7,,,Vis.
2458941.39583,1.24,,,Vis.
2458941.41731,0.82,,,Vis.
2458941.533,0.8,,,Vis.
2458941.55,0.7,,,Vis.
2458941.56319,0.3,,,Vis.
2458941.59028,0.7,,,Vis.
2458941.61528,0.9,,,Vis.
2458941.99097,1.1,,,Vis.
2458942.250,0.9,,,Vis.
2458942.25000,0.7,,,Vis.
2458942.2806,0.9,,,Vis.
2458942.288,0.7,,,Vis.
2458942.3,0.8,,,Vis.
2458942.3007,0.9,,,Vis.
2458942.30972,0.85,,,Vis.
2458942.31250,0.73,,,Vis.
2458942.31594,0.80,,,Vis.
2458942.31597,0.65,,,Vis.
2458942.32917,1.15,,,Vis.
2458942.33,0.9,,,Vis.
2458942.330,0.8,,,Vis.
2458942.33542,0.8,,,Vis.
2458942.34028,0.8,,,Vis.
2458942.347,0.9,,,Vis.
2458942.35069,0.85,,,Vis.
2458942.382,0.7,,,Vis.
2458942.385,0.8,,,Vis.
2458942.4,0.9,,,Vis.
2458942.4542,0.7,,,Vis.
2458942.50347,0.7,,,Vis.
2458942.54097,0.7,,,Vis.
2458942.66667,0.7,,,Vis.
2458942.69444,0.6,,,Vis.
2458943.250,0.8,,,Vis.
2458943.25000,0.7,,,Vis.
2458943.2924,0.8,,,Vis.
2458943.2951,0.8,,,Vis.
2458943.29722,0.6,,,Vis.
2458943.29792,0.8,,,Vis.
2458943.3,0.7,,,Vis.
2458943.3,0.7,,,Vis.
2458943.3014,1.06,,,Vis.
2458943.3056,0.8,,,Vis.
2458943.3056,0.8,,,Vis.
2458943.31240,0.78,,,Vis.
2458943.31250,0.74,,,Vis.
2458943.31806,0.7,,,Vis.
2458943.31944,0.7,,,Vis.
2458943.33750,0.80,,,Vis.
2458943.34028,0.7,,,Vis.
2458943.34861,0.9,,,Vis.
2458943.3604,0.80,,,Vis.
2458943.382,0.7,,,Vis.
2458943.39079,0.76,,,Vis.
2458943.4104,0.8,,,Vis.
2458943.46875,0.7,,,Vis.
2458943.521,0.7,,,Vis.
2458943.53403,0.7,,,Vis.
2458944.24444,0.6,,,Vis.
2458944.250,0.8,,,Vis.
2458944.26736,0.86,,,Vis.
2458944.27847,0.6,,,Vis.
2458944.280,0.9,,,Vis.
2458944.28125,0.9,,,Vis.
2458944.29167,0.8,,,Vis.
2458944.29236,0.69,,,Vis.
2458944.295,0.7,,,Vis.
2458944.2965,0.9,,,Vis.
2458944.29861,0.7,,,Vis.
2458944.3,0.88,,,Vis.
2458944.3,0.7,,,Vis.
2458944.30347,0.6,,,Vis.
2458944.31250,0.7,,,Vis.
2458944.31250,0.74,,,Vis.
2458944.32010,0.74,,,Vis.
2458944.33264,0.8,,,Vis.
2458944.333,0.7,,,Vis.
2458944.3417,0.6,,,Vis.
2458944.351,0.9,,,Vis.
2458944.353,1.2,,,Vis.
2458944.354,0.9,,,Vis.
2458944.3569,0.7,,,Vis.
2458944.38056,0.61,,,Vis.
2458944.4,0.7,,,Vis.
2458944.40625,0.73,,,Vis.
2458944.4285,0.8,,,Vis.
2458944.52431,0.8,,,Vis.
2458944.55308,0.9,,,Vis.
2458944.56944,0.5,,,Vis.
2458944.63333,0.9,,,Vis.
2458944.99514,0.9,,,Vis.
2458945.250,0.7,,,Vis.
2458945.25000,0.6,,,Vis.
2458945.26389,0.91,,,Vis.
2458945.2868,0.9,,,Vis.
2458945.290,0.9,,,Vis.
2458945.2903,0.8,,,Vis.
2458945.295,0.8,,,Vis.
2458945.3,0.7,,,Vis.
2458945.3250,0.6,,,Vis.
2458945.33488,0.78,,,Vis.
2458945.34,0.8,,,Vis.
2458945.34306,0.76,,,Vis.
2458945.34514,0.99,,,Vis.
2458945.363,0.8,,,Vis.
2458945.3750,0.7,,,Vis.
2458945.378,0.64,,,Vis.
2458945.38194,1.1,,,Vis.
2458945.4125,0.7,,,Vis.
2458945.53819,0.65,,,Vis.
2458945.58,0.6,,,Vis.
2458945.61597,0.7,,,Vis.
2458945.67240,0.64,,,Vis.
2458946.256,0.7,,,Vis.
2458946.274,0.7,,,Vis.
2458946.28472,0.55,,,Vis.
2458946.2854,0.9,,,Vis.
2458946.288,0.7,,,Vis.
2458946.290,0.8,,,Vis.
2458946.29167,0.7,,,Vis.
2458946.29167,0.7,,,Vis.
2458946.29514,0.67,,,Vis.
2458946.29653,0.62,,,Vis.
2458946.3,0.72,,,Vis.
2458946.3,0.7,,,Vis.
2458946.3,0.7,,,Vis.
2458946.3181,0.9,,,Vis.
2458946.32,0.9,,,Vis.
2458946.32361,0.86,,,Vis.
2458946.33750,0.6,,,Vis.
2458946.3514,0.5,,,Vis.
2458946.354,0.7,,,Vis.
2458946.35694,0.9,,,Vis.
2458946.365,0.7,,,Vis.
2458946.38056,0.58,,,Vis.
2458946.5,1.2,,,Vis.
2458946.55625,0.6,,,Vis.
2458946.56631,0.8,,,Vis.
2458946.60069,0.9,,,Vis.
2458946.62847,0.9,,,Vis.
2458947.256,0.6,,,Vis.
2458947.290,0.8,,,Vis.
2458947.29097,0.6,,,Vis.
2458947.29167,0.7,,,Vis.
2458947.30,0.7,,,Vis.
2458947.30556,0.70,,,Vis.
2458947.312,0.6,,,Vis.
2458947.31250,0.6,,,Vis.
2458947.3188,0.7,,,Vis.
2458947.3333,1.05,,,Vis.
2458947.37500,0.62,,,Vis.
2458947.378,0.5,,,Vis.
2458947.3993,0.9,,,Vis.
2458947.4,1.3,,,Vis.
2458947.53681,0.65,,,Vis.
2458947.55208,0.7,,,Vis.
2458947.9014,0.6,,,Vis.
2458947.95208,0.9,,,Vis.
2458948.256,0.6,,,Vis.
2458948.27083,0.6,,,Vis.
2458948.2840,0.7,,,Vis.
2458948.287,0.6,,,Vis.
2458948.290,0.8,,,Vis.
2458948.29167,0.75,,,Vis.
2458948.295,0.6,,,Vis.
2458948.3,0.72,,,Vis.
2458948.3,0.6,,,Vis.
2458948.3049,0.8,,,Vis.
2458948.30556,0.67,,,Vis.
2458948.3063,0.45,,,Vis.
2458948.32328,0.79,,,Vis.
2458948.3264,0.5,,,Vis.
2458948.33,0.8,,,Vis.
2458948.33,0.6,,,Vis.
2458948.33681,0.7,,,Vis.
2458948.34028,0.64,,,Vis.
2458948.354,0.8,,,Vis.
2458948.4,1.2,,,Vis.
2458948.4118,0.7,,,Vis.
2458948.4251,0.5,,,Vis.
2458948.52708,0.9,,,Vis.
2458948.53125,0.65,,,Vis.
2458948.55,0.6,,,Vis.
2458948.55556,0.7,,,Vis.
2458948.56806,0.5,,,Vis.
2458948.62014,0.9,,,Vis.
2458948.83333,0.67,,,Vis.
2458949.250,0.6,,,Vis.
2458949.28125,0.6,,,Vis.
2458949.2958,0.7,,,Vis.
2458949.297,0.6,,,Vis.
2458949.3,0.68,,,Vis.
2458949.3,0.5,,,Vis.
2458949.3,0.7,,,Vis.
2458949.3,0.8,,,Vis.
2458949.3,0.8,,,Vis.
2458949.30208,0.35,,,Vis.
2458949.3139,0.8,,,Vis.
2458949.31597,0.53,,,Vis.
2458949.31951,0.75,,,Vis.
2458949.3208,0.5,,,Vis.
2458949.32361,0.54,,,Vis.
2458949.3542,0.6,,,Vis.
2458949.53125,0.2,,,Vis.
2458949.53194,0.65,,,Vis.
2458949.53819,0.6,,,Vis.
2458949.59792,0.6,,,Vis.
2458950.29167,0.7,,,Vis.
2458950.3,0.7,,,Vis.
2458950.3021,0.6,,,Vis.
2458950.31250,0.7,,,Vis.
2458950.31250,0.65,,,Vis.
2458950.31875,0.60,,,Vis.
2458950.32830,0.73,,,Vis.
2458950.34375,0.7,,,Vis.
2458950.3548,0.75,,,Vis.
2458950.37083,0.56,,,Vis.
2458950.3819,0.8,,,Vis.
2458950.38889,0.91,,,Vis.
2458950.4063,0.7,,,Vis.
2458950.5,0.9,,,Vis.
2458950.521,0.5,,,Vis.
2458950.54375,0.6,,,Vis.
2458950.5451,0.7,,,Vis.
2458950.57,0.55,,,Vis.
2458951.256,0.5,,,Vis.
2458951.27431,0.7,,,Vis.
2458951.29167,0.7,,,Vis.
2458951.29722,0.52,,,Vis.
2458951.3,0.64,,,Vis.
2458951.3,0.5,,,Vis.
2458951.3,0.7,,,Vis.
2458951.302,0.6,,,Vis.
2458951.3063,0.8,,,Vis.
2458951.31250,0.7,,,Vis.
2458951.31319,0.7,,,Vis.
2458951.31944,0.62,,,Vis.
2458951.32753,0.70,,,Vis.
2458951.33264,0.6,,,Vis.
2458951.3361,0.5,,,Vis.
2458951.3438,0.7,,,Vis.
2458951.35417,0.6,,,Vis.
2458951.361,0.7,,,Vis.
2458951.37500,0.45,,,Vis.
2458951.55278,0.8,,,Vis.
2458951.56250,0.5,,,Vis.
2458951.56458,0.65,,,Vis.
2458951.65139,0.7,,,Vis.
2458951.97222,0.85,,,Vis.
2458952.0000,0.5,,,Vis.
2458952.256,0.5,,,Vis.
2458952.27083,0.6,,,Vis.
2458952.27083,0.5,,,Vis.
2458952.28125,0.7,,,Vis.
2458952.2854,0.7,,,Vis.
2458952.29,0.7,,,Vis.
2458952.3,0.64,,,Vis.
2458952.3,0.7,,,Vis.
2458952.3208,0.6,,,Vis.
2458952.32639,0.58,,,Vis.
2458952.33,0.7,,,Vis.
2458952.33333,0.45,,,Vis.
2458952.344,0.6,,,Vis.
2458952.3458,0.69,,,Vis.
2458952.35,0.8,,,Vis.
2458952.4,0.6,,,Vis.
2458952.4104,0.7,,,Vis.
2458952.5,1.1,,,Vis.
2458952.57639,0.7,,,Vis.
2458953.25000,0.7,,,Vis.
2458953.256,0.4,,,Vis.
2458953.29167,0.5,,,Vis.
2458953.3,0.64,,,Vis.
2458953.3,0.6,,,Vis.
2458953.3097,0.97,,,Vis.
2458953.31944,0.62,,,Vis.
2458953.3243,0.5,,,Vis.
2458953.326,0.5,,,Vis.
2458953.33,0.7,,,Vis.
2458953.347,0.7,,,Vis.
2458953.35417,0.6,,,Vis.
2458953.37500,0.7,,,Vis.
2458953.4181,0.7,,,Vis.
2458953.55069,0.5,,,Vis.
2458953.55625,0.65,,,Vis.
2458953.57257,0.4,,,Vis.
2458953.58,0.55,,,Vis.
2458953.6,0.9,,,Vis.
2458953.65278,0.8,,,Vis.
2458954.29583,0.45,,,Vis.
2458954.29618,0.54,,,Vis.
2458954.299,0.5,,,Vis.
2458954.3,0.6,,,Vis.
2458954.3,0.5,,,Vis.
2458954.3,0.7,,,Vis.
2458954.31250,0.46,,,Vis.
2458954.31250,0.5,,,Vis.
2458954.31296,0.49,,,Vis.
2458954.326,0.6,,,Vis.
2458954.32907,0.62,,,Vis.
2458954.382,0.5,,,Vis.
2458954.39583,0.6,,,Vis.
2458954.4083,0.7,,,Vis.
2458954.5,1.1,,,Vis.
2458954.52083,0.5,,,Vis.
2458954.537,0.6,,,Vis.
2458954.54722,0.6,,,Vis.
2458954.5625,0.7,,,Vis.
2458954.58,0.5,,,Vis.
2458954.58542,0.6,,,Vis.
2458954.96944,0.7,,,Vis.
2458955.3,0.65,,,Vis.
2458955.30556,0.49,,,Vis.
2458955.30556,0.45,,,Vis.
2458955.3104,0.5,,,Vis.
2458955.3181,0.3,,,Vis.
2458955.31944,0.57,,,Vis.
2458955.325,0.5,,,Vis.
2458955.358,0.7,,,Vis.
2458955.361,0.6,,,Vis.
2458955.37153,0.50,,,Vis.
2458955.37847,0.6,,,Vis.
2458955.382,0.5,,,Vis.
2458955.38889,0.79,,,Vis.
2458955.4118,0.7,,,Vis.
2458955.521,0.5,,,Vis.
2458955.54792,0.6,,,Vis.
2458955.60069,1.0,,,Vis.
2458955.8764,0.5,,,Vis.
2458956.29306,0.5,,,Vis.
2458956.299,0.6,,,Vis.
2458956.3,0.65,,,Vis.
2458956.3090,0.8,,,Vis.
2458956.30903,0.6,,,Vis.
2458956.32,0.7,,,Vis.
2458956.35417,0.6,,,Vis.
2458956.37153,0.66,,,Vis.
2458956.382,0.5,,,Vis.
2458956.39583,0.6,,,Vis.
2458956.39583,0.68,,,Vis.
2458956.4292,0.7,,,Vis.
2458956.5,0.8,,,Vis.
2458956.52083,0.4,,,Vis.
2458956.52917,0.6,,,Vis.
2458956.534,0.5,,,Vis.
2458956.54167,0.6,,,Vis.
2458957.2917,0.5,,,Vis.
2458957.299,0.5,,,Vis.
2458957.30556,0.45,,,Vis.
2458957.3083,0.5,,,Vis.
2458957.3229,0.5,,,Vis.
2458957.35443,0.70,,,Vis.
2458957.4069,0.7,,,Vis.
2458957.5,1.0,,,Vis.
2458957.57,0.5,,,Vis.
2458958.263,0.4,,,Vis.
2458958.2917,0.5,,,Vis.
2458958.3,0.56,,,Vis.
2458958.30,0.6,,,Vis.
2458958.326,0.5,,,Vis.
2458958.33940,0.69,,,Vis.
2458958.3646,0.62,,,Vis.
2458958.4250,0.7,,,Vis.
2458958.54028,0.5,,,Vis.
2458958.58542,0.6,,,Vis.
2458958.59931,0.7,,,Vis.
2458959.3,0.56,,,Vis.
2458959.309,0.5,,,Vis.
2458959.3264,0.6,,,Vis.
2458959.330,0.4,,,Vis.
2458959.333,0.4,,,Vis.
2458959.33889,0.5,,,Vis.
2458959.358,0.7,,,Vis.
2458959.361,0.6,,,Vis.
2458959.372,0.4,,,Vis.
2458959.4,0.5,,,Vis.
2458959.4097,0.7,,,Vis.
2458959.4132,0.7,,,Vis.
2458959.5,1.0,,,Vis.
2458959.5389,0.8,,,Vis.
2458959.53958,0.57,,,Vis.
2458959.57,0.55,,,Vis.
2458959.61250,0.7,,,Vis.
2458959.8778,0.5,,,Vis.
2458959.98472,0.6,,,Vis.
2458960.277,0.4,,,Vis.
2458960.3,0.65,,,Vis.
2458960.309,0.5,,,Vis.
2458960.31250,0.4,,,Vis.
2458960.32639,0.6,,,Vis.
2458960.33368,0.60,,,Vis.
2458960.4063,0.7,,,Vis.
2458960.524,0.4,,,Vis.
2458960.53194,0.6,,,Vis.
2458960.54167,0.6,,,Vis.
2458960.57153,0.8,,,Vis.
2458960.61528,0.7,,,Vis.
2458960.76389,0.4,,,Vis.
2458961.229,0.4,,,Vis.
2458961.29653,0.3,,,Vis.
2458961.3,0.65,,,Vis.
2458961.3,0.4,,,Vis.
2458961.310,0.5,,,Vis.
2458961.31250,0.4,,,Vis.
2458961.4125,0.7,,,Vis.
2458961.5,1.0,,,Vis.
2458962.29167,0.6,,,Vis.
2458962.3,0.56,,,Vis.
2458962.3,0.7,,,Vis.
2458962.3,0.6,,,Vis.
2458962.309,0.4,,,Vis.
2458962.326,0.5,,,Vis.
2458962.33333,0.4,,,Vis.
2458962.377,0.5,,,Vis.
2458962.4,0.9,,,Vis.
2458962.45833,0.6,,,Vis.
2458962.53056,0.6,,,Vis.
2458962.535,0.4,,,Vis.
2458962.6,0.7,,,Vis.
2458962.64306,0.7,,,Vis.
2458963.25347,0.4,,,Vis.
2458963.27639,0.6,,,Vis.
2458963.277,0.4,,,Vis.
2458963.309,0.5,,,Vis.
2458963.3153,0.8,,,Vis.
2458963.3229,0.5,,,Vis.
2458963.3333,0.82,,,Vis.
2458963.34206,0.61,,,Vis.
2458963.36806,0.6,,,Vis.
2458963.377,0.5,,,Vis.
2458963.5,1.0,,,Vis.
2458963.56181,0.5,,,Vis.
2458963.57431,0.4,,,Vis.
2458963.64514,0.6,,,Vis.
2458963.8701,0.45,,,Vis.
2458964.2,0.6,,,Vis.
2458964.30556,0.4,,,Vis.
2458964.32986,0.6,,,Vis.
2458964.34,0.5,,,Vis.
2458964.34028,0.54,,,Vis.
2458964.34502,0.68,,,Vis.
2458964.4153,0.5,,,Vis.
2458964.56875,0.4,,,Vis.
2458964.58,0.55,,,Vis.
2458964.99028,0.6,,,Vis.
2458965.270,0.3,,,Vis.
2458965.3,0.6,,,Vis.
2458965.33472,0.55,,,Vis.
2458965.33611,0.55,,,Vis.
2458965.33639,0.54,,,Vis.
2458965.368,0.6,,,Vis.
2458965.4146,0.5,,,Vis.
2458965.5,1.1,,,Vis.
2458965.54206,0.6,,,Vis.
2458966.29,0.6,,,Vis.
2458966.29236,0.6,,,Vis.
2458966.319,0.5,,,Vis.
2458966.32917,0.56,,,Vis.
2458966.4056,0.6,,,Vis.
2458966.4330,0.5,,,Vis.
2458966.57639,0.4,,,Vis.
2458966.58194,0.7,,,Vis.
2458967.20833,0.4,,,Vis.
2458967.30208,0.4,,,Vis.
2458967.34444,0.50,,,Vis.
2458967.34560,0.60,,,Vis.
2458967.357,0.5,,,Vis.
2458967.58,0.5,,,Vis.
2458968.2,0.4,,,Vis.
2458968.3257,0.4,,,Vis.
2458968.33380,0.49,,,Vis.
2458968.54167,0.5,,,Vis.
2458969.31528,0.6,,,Vis.
2458969.33542,0.51,,,Vis.
2458969.4285,0.6,,,Vis.
2458969.5,0.8,,,Vis.
2458970.3,0.6,,,Vis.
2458970.33542,0.49,,,Vis.
2458970.3403,0.70,,,Vis.
2458970.57847,0.5,,,Vis.
2458970.97222,0.6,,,Vis.
2458971.3993,0.5,,,Vis.
2458972.2826,0.4,,,Vis.
2458972.31667,0.55,,,Vis.
2458972.342,0.5,,,Vis.
2458972.4063,0.4,,,Vis.
2458972.534,0.4,,,Vis.
2458973.28819,0.5,,,Vis.
2458973.3958,0.5,,,Vis.
2458973.58,0.55,,,Vis.
2458974.340,0.5,,,Vis.
2458974.3951,0.5,,,Vis.
2458974.8854,0.35,,,Vis.
2458975.340,0.5,,,Vis.
2458975.34870,0.43,,,Vis.
2458976.2813,0.4,,,Vis.
2458976.34610,0.43,,,Vis.
2458976.3958,0.4,,,Vis.
2458976.57222,0.5,,,Vis.
2458977.30972,0.53,,,Vis.
2458977.34154,0.47,,,Vis.
2458978.30556,0.53,,,Vis.
2458978.340,0.5,,,Vis.
2458978.34341,0.42,,,Vis.
2458978.4021,0.5,,,Vis.
2458979.4222,0.2,,,Vis.
2458980.340,0.5,,,Vis.
2458980.3931,0.3,,,Vis.
2458980.57778,0.5,,,Vis.
2458981.29167,0.55,,,Vis.
2458982.29167,0.54,,,Vis.
2458982.30359,0.52,,,Vis.
2458983.3354,0.4,,,Vis.
2458984.3938,0.3,,,Vis.
2458985.4090,0.3,,,Vis.
2458985.8507,0.4,,,Vis.
2458986.4049,0.1,,,Vis.
2458987.4014,0.1,,,Vis.
2458987.40278,0.1,,,Vis.
2458988.3875,0.1,,,Vis.
2458989.3917,0.1,,,Vis.
2458993.3993,0.3,,,Vis.
2458993.8500,0.4,,,Vis.
2458995.3792,0.2,,,Vis.
2458996.3840,0.2,,,Vis.
2458997.3826,0.2,,,Vis.
2458998.3833,0.1,,,Vis.
2458999.3736,0.1,,,Vis.
2459003.8340,0.4,,,Vis.
2459008.3764,0.2,,,Vis.
2459010.8313,0.4,,,Vis.
2459012.8264,0.4,,,Vis.
2459045.8771,0.5,,,Vis.
2459047.8736,0.5,,,Vis.
2459048.8750,0.5,,,Vis.
2459053.8542,0.5,,,Vis.
2459053.93819,0.6,,,Vis.
2459055.92361,0.6,,,Vis.
2459056.99653,1.2,,,Vis.
2459058.7208,0.87,,,Vis.
2459060.8681,0.8,,,Vis.
2459062.64583,0.43,,,Vis.
2459062.8438,0.8,,,Vis.
2459063.8576,0.8,,,Vis.
2459063.95972,0.6,,,Vis.
2459064.8632,1.0,,,Vis.
2459065.6681,0.8,,,Vis.
2459065.8750,1.0,,,Vis.
2459066.65778,1.00,,,Vis.
2459066.7340,1.0,,,Vis.
2459067.8681,0.9,,,Vis.
2459068.608,1.0,,,Vis.
2459068.65058,1.06,,,Vis.
2459068.8681,1.0,,,Vis.
2459069.8486,1.0,,,Vis.
2459069.94861,0.7,,,Vis.
2459070.6597,0.8,,,Vis.
2459070.8750,1.0,,,Vis.
2459070.88889,1.0,,,Vis.
2459070.94653,0.6,,,Vis.
2459072.2868,0.9,,,Vis.
2459072.592,1.0,,,Vis.
2459072.7292,1.0,,,Vis.
2459076.59028,0.7,,,Vis.
2459076.61291,1.25,,,Vis.
2459076.9,0.9,,,Vis.
2459076.91319,0.7,,,Vis.
2459076.94583,0.9,,,Vis.
2459077.9955,0.90,,,Vis.
2459079.89583,1.1,,,Vis.
2459079.94653,0.9,,,Vis.
2459079.95833,1.4,,,Vis.
2459079.99653,0.90,,,Vis.
2459080.52083,1.2,,,Vis.
2459081.2778,0.9,,,Vis.
2459081.60197,1.29,,,Vis.
2459081.8451,1.2,,,Vis.
2459081.8924,1.0,,,Vis.
2459081.93889,0.8,,,Vis.
2459081.9934,1.00,,,Vis.
2459082.45833,1.0,,,Vis.
2459082.6507,1.0,,,Vis.
2459082.93681,1.0,,,Vis.
2459083.600,0.9,,,Vis.
2459083.8563,1.0,,,Vis.
2459084.64792,1.01,,,Vis.
2459084.79167,0.6,,,Vis.
2459084.84000,0.85,,,Vis.
2459084.8542,1.0,,,Vis.
2459084.87500,1.0,,,Vis.
2459085.63090,0.86,,,Vis.
2459086.2486,0.8,,,Vis.
2459086.5681,1.1,,,Vis.
2459086.594,0.9,,,Vis.
2459086.66672,0.89,,,Vis.
2459086.86000,0.9,,,Vis.
2459086.8611,0.9,,,Vis.
2459086.87847,0.9,,,Vis.
2459086.97222,0.90,,,Vis.
2459087.62803,0.73,,,Vis.
2459087.6771,1.0,,,Vis.
2459087.8438,0.8,,,Vis.
2459087.9,1.0,,,Vis.
2459088.2188,0.8,,,Vis.
2459088.608,0.8,,,Vis.
2459088.62525,0.72,,,Vis.
2459088.8576,0.9,,,Vis.
2459088.97569,1.00,,,Vis.
2459089.41458,0.9,,,Vis.
2459089.7,1.2,,,Vis.
2459090.55556,0.45,,,Vis.
2459090.59097,0.9,,,Vis.
2459090.60,1.0,,,Vis.
2459090.8396,0.8,,,Vis.
2459091.38333,0.9,,,Vis.
2459091.83598,1.1,,,Vis.
2459091.8438,0.9,,,Vis.
2459091.8563,0.8,,,Vis.
2459092.3722,0.9,,,Vis.
2459092.597,0.9,,,Vis.
2459092.96944,0.7,,,Vis.
2459093.2944,0.8,,,Vis.
2459093.66681,0.80,,,Vis.
2459094.601,0.8,,,Vis.
2459094.65654,0.64,,,Vis.
2459095.68403,0.58,,,Vis.
2459096.6493,0.8,,,Vis.
2459096.65625,0.87,,,Vis.
2459097.00000,0.60,,,Vis.
2459097.625,0.9,,,Vis.
2459097.9,1.0,,,Vis.
2459097.95278,0.9,,,Vis.
2459098.3194,0.7,,,Vis.
2459098.58333,0.7,,,Vis.
2459098.59722,0.7,,,Vis.
2459098.96181,0.70,,,Vis.
2459099.59145,0.77,,,Vis.
2459099.64,0.8,,,Vis.
2459100.615,0.9,,,Vis.
2459100.63,0.6,,,Vis.
2459100.66875,0.62,,,Vis.
2459100.98958,0.70,,,Vis.
2459101.4798,0.1,,,Vis.
2459102.50833,0.70,,,Vis.
2459102.62153,0.65,,,Vis.
2459102.66736,0.63,,,Vis.
2459103.66736,0.55,,,Vis.
2459103.6793,0.8,,,Vis.
2459103.97222,0.6,,,Vis.
2459104.63034,0.83,,,Vis.
2459104.7,0.8,,,Vis.
2459104.84097,1.0,,,Vis.
2459104.8549,0.9,,,Vis.
2459105.3326,0.7,,,Vis.
2459105.47,0.7,,,Vis.
2459105.56250,1.2,,,Vis.
2459105.62406,0.78,,,Vis.
2459105.67222,0.56,,,Vis.
2459105.96528,0.50,,,Vis.
2459106.59321,0.74,,,Vis.
2459106.59861,0.6,,,Vis.
2459106.64,0.7,,,Vis.
2459106.646,0.7,,,Vis.
2459106.66736,0.55,,,Vis.
2459106.67361,0.56,,,Vis.
2459107.00764,0.60,,,Vis.
2459107.63,0.6,,,Vis.
2459107.66111,0.55,,,Vis.
2459107.66528,0.6,,,Vis.
2459107.67416,0.82,,,Vis.
